3214,VILLASENOR,2140,0.62,7.41,35.03
3215,CENTENO,1498,29.1,28.15,71.25
3216,BURKHOLDER,1466,42.07,9.38,134.45
3217,HORAN,1775,7.29,28.73,41.019999999999996
3218,MEADOR,1409,19.54,31.8,56.34
3219,INGLE,1966,10.46,4.61,109.07000000000001
3220,ROLDAN,1767,27.1,46.73,146.82999999999998
3221,ESTRELLA,2156,35.0,12.47,110.47
3222,PULLEN,1814,11.34,39.41,105.75
3223,NEWKIRK,2285,3.91,21.0,88.91
3224,GAYTAN,1457,27.42,8.38,115.8
3225,LINDBERG,2134,50.98,37.48,138.45999999999998
3226,GATLIN,1426,12.95,28.34,76.29
3227,WINDHAM,2226,6.57,13.61,70.18
3228,BEHRENS,2192,28.61,1.78,62.39
3229,STOLTZFUS,1875,0.83,18.09,19.92
3230,CINTRON,1420,31.47,48.95,138.42000000000002
3231,BRODERICK,1968,2.58,41.55,107.13
3232,JAIME,2106,46.05,48.69,190.74
3233,SOLORZANO,1517,10.6,25.16,87.76
3234,VENABLE,1413,21.31,26.06,120.37
3235,CULBERTSON,1544,18.06,37.69,118.75
3236,GARAY,2137,3.37,27.58,93.95
3237,CAPUTO,2108,20.78,28.22,122.0
3238,GRANTHAM,1488,46.43,45.25,107.68
3239,HANLON,2077,9.37,2.34,27.709999999999997
3240,PARRY,1467,41.27,1.6800000000000002,100.95000000000002
3241,CRIST,1627,25.42,15.24,138.66
3242,COSBY,1481,41.38,5.64,142.01999999999998
3243,SHORE,1439,39.13,50.35,124.47999999999999
3244,EVERHART,1740,13.94,4.32,84.25999999999999
3245,DORN,1932,14.37,41.98,133.35
3246,ENG,1518,41.65,21.99,80.64
3247,TURLEY,2224,35.15,15.2,100.35000000000001
3248,VALERIO,1833,4.26,14.95,77.21
3249,RAND,1655,7.01,36.9,71.91
3250,HIATT,2253,11.32,18.44,126.75999999999999
3251,MOTA,1570,2.13,45.55,94.68
3252,JUDGE,1705,33.47,4.43,46.9
3253,KINDER,2085,36.69,26.16,160.85
3254,COLWELL,2192,43.7,37.54,111.24000000000001
3255,ASHWORTH,2043,30.55,43.74,160.29
3256,TEJEDA,2254,40.19,17.82,80.00999999999999
3257,SIKES,2254,44.42,23.39,93.81
3258,OSHEA,1908,31.36,31.55,118.91
3259,WESTMORELAND,1684,3.01,43.16,123.17
3260,CULPEPPER,1858,41.68,39.62,101.3
3261,FABER,1639,13.45,42.56,68.01
3262,LOGSDON,2188,13.38,30.49,127.86999999999999
3263,FUGATE,1773,44.01,5.67,69.67999999999999
3264,APODACA,1717,7.3,45.99,107.28999999999999
3265,LINDLEY,1729,22.19,18.7,92.89
3266,SAMSON,1921,37.97,26.01,72.98
3267,LILES,2029,9.43,2.33,101.76
3268,MCCLANAHAN,2135,31.43,34.62,151.05
3269,BURGE,1758,41.35,38.41,152.76
3270,VAIL,1948,45.12,16.04,126.16
3271,ETHERIDGE,1849,8.27,0.65,68.92
3272,BOUDREAU,1686,32.69,8.19,91.88
3273,ANDRES,2214,37.86,44.77,138.63
3274,NOLL,1684,18.34,44.74,102.08000000000001
3275,HIGGS,2065,41.06,16.9,102.96000000000001
3276,SNEAD,1570,35.0,5.29,139.29
3277,LAYMAN,1676,24.75,2.34,42.09
3278,NOLEN,2195,49.42,47.51,190.93
3279,TURK,1849,44.87,23.71,86.58
3280,WAYNE,1613,8.49,8.28,61.77
3281,BETZ,2035,1.32,3.08,93.39999999999999
3282,VICTOR,1519,10.36,22.55,131.91
3283,LAFFERTY,1697,21.79,50.84,167.63
3284,CARBONE,2099,41.47,31.74,90.21
3285,SKIPPER,1665,36.49,32.23,157.72
3286,ZELLER,1614,20.34,18.44,130.78
3287,KASPER,1671,6.35,31.77,138.12
3288,DESANTIS,1771,8.41,18.15,51.559999999999995
3289,FOGLE,1456,33.57,45.66,116.22999999999999
3290,GANDY,2115,38.56,12.03,75.59
3291,MENDENHALL,1666,8.93,34.83,112.76
3292,SEWARD,2068,10.54,38.26,147.79999999999998
3293,GULLEY,2278,17.29,27.3,99.58999999999999
3294,SCHWEITZER,1829,3.71,15.38,40.09
3295,STINE,1473,44.41,18.77,132.18
3296,SOWERS,2174,49.8,36.41,120.21
3297,DUENAS,1550,38.37,10.67,100.04
3298,MONSON,1545,36.47,16.93,97.4
3299,BRINKMAN,1417,8.8,49.86,105.66
3300,HUBERT,2218,0.48,18.78,38.260000000000005
3301,MOTLEY,2045,36.33,13.79,105.12
3302,PFEIFER,1918,3.25,34.86,71.11
3303,WEINBERG,2063,10.47,43.59,113.06
3304,EGGLESTON,1795,38.08,8.9,85.98
3305,ISOM,1456,9.62,22.12,56.739999999999995
3306,QUINLAN,2055,32.34,37.37,130.71
3307,GILLEY,1600,45.63,7.8,78.42999999999999
3308,JASSO,1617,37.29,13.93,104.22
3309,LOYA,1627,49.0,36.07,147.07
3310,MULL,1433,10.89,4.6899999999999995,86.58
3311,REICHERT,2108,23.28,21.2,129.48
3312,REDDY,1404,33.48,7.28,110.75999999999999
3313,WIRTH,1631,43.87,12.37,138.24
3314,HODGSON,2219,38.8,22.64,112.44
3315,STOWE,1616,6.15,29.65,135.8
3316,MCCALLUM,1672,14.91,49.73,82.63999999999999
3317,AHRENS,1610,2.01,43.39,113.4
3318,HUEY,2076,48.5,1.67,58.17
3319,MATTOX,1949,46.41,11.31,106.72
3320,DUPONT,2258,42.55,36.33,83.88
3321,AGUAYO,1623,15.51,1.07,73.58
3322,PAK,1995,29.71,7.35,113.06
3323,TICE,1417,19.73,34.51,69.24000000000001
3324,ALBA,1979,34.44,44.26,122.69999999999999
3325,COLBURN,2028,45.7,42.14,128.84
3326,CURRIER,2058,0.85,8.56,62.410000000000004
3327,GASKINS,2251,32.47,40.41,95.88
3328,HARDER,2023,29.07,46.12,158.19
3329,COHN,1581,25.18,15.94,62.12
3330,YOO,1519,40.92,33.76,76.68
3331,GARNETT,1672,43.8,48.69,136.49
3332,HARTER,1681,34.28,8.31,139.59
3333,WENGER,1406,15.31,12.83,67.14
3334,CHARLTON,1968,11.14,47.38,123.52000000000001
3335,LITTLETON,2108,21.61,5.76,106.37
3336,MINTER,1961,6.6899999999999995,21.19,94.88
3337,CONE,2210,31.06,11.22,76.28
3338,HENRIQUEZ,2187,4.29,2.7800000000000002,105.07000000000001
3339,VINES,1443,21.53,4.03,84.56
3340,KIMMEL,1730,17.62,38.72,125.34
3341,CROOKS,2018,24.06,22.05,134.11
3342,CARABALLO,1698,33.44,12.01,68.45
3343,SEARCY,2093,47.41,20.19,87.6
3344,PEYTON,1448,13.29,22.1,104.38999999999999
3345,RENFRO,2032,30.5,34.22,135.72
3346,GROFF,2000,9.11,13.74,97.85
3347,MOUA,1799,46.91,5.47,150.38
3348,THORN,1496,36.49,6.97,120.46000000000001
3349,JAY,1409,29.11,3.51,113.62
3350,LEIGH,2225,47.72,16.96,76.68
3351,SANBORN,1567,19.85,47.29,152.14
3352,WICKER,1413,34.69,6.78,134.47
3353,BROOME,2043,46.6,44.96,182.56
3354,MARTENS,1577,31.12,0.66,107.78
3355,ABNEY,2223,28.39,50.88,86.27000000000001
3356,FISK,1961,50.99,6.87,128.86
3357,ARGUETA,2188,47.26,18.85,156.10999999999999
3358,UPCHURCH,1792,26.47,21.06,123.53
3359,ALDERMAN,2213,7.22,4.31,31.529999999999998
3360,TISDALE,1650,43.18,25.95,99.13000000000001
3361,CASTELLANO,1986,8.28,11.63,68.91
3362,LEGG,1424,30.9,5.89,125.79
3363,BILLS,1434,50.24,3.38,112.62
3364,WILBUR,1751,24.92,2.29,125.21000000000001
3365,DIX,2139,8.11,25.79,77.9
3366,MAULDIN,1855,42.55,14.52,119.07
3367,ISBELL,1854,9.94,20.38,31.32
3368,MEARS,1442,50.3,37.7,90.0
3369,LATIMER,2007,19.85,29.9,61.75
3370,ASHCRAFT,1870,41.11,31.99,108.1
3371,EARLEY,1878,13.64,0.73,27.37
3372,TEJADA,1744,25.15,6.26,103.41000000000001
3373,PARTRIDGE,2177,1.58,43.78,79.36
3374,ANGLIN,1633,8.33,39.34,56.67
3375,CASWELL,1752,2.12,36.89,58.010000000000005
3376,EASTON,2086,14.81,29.62,102.43
3377,KIRCHNER,1697,11.54,43.49,64.03
3378,MEHTA,1469,3.45,17.73,23.18
3379,LANHAM,1527,50.77,48.63,109.4
3380,BLAYLOCK,1700,13.24,12.67,115.91
3381,BINDER,2139,15.16,15.31,84.47
3382,CATALANO,1840,49.77,44.57,174.34
3383,HANDLEY,1512,22.09,13.45,134.54
3384,STORM,2066,23.47,16.5,64.97
3385,ALBERTSON,1531,18.32,44.64,161.95999999999998
3386,FREE,1670,27.04,44.91,91.94999999999999
3387,TUCK,2100,14.44,49.15,112.59
3388,KEEGAN,1996,47.44,26.29,128.73
3389,MORIARTY,1429,48.42,31.87,147.29
3390,DEXTER,1965,20.65,45.49,130.14000000000001
3391,MANCUSO,1674,21.9,2.42,38.32
3392,ALLARD,2050,35.11,32.06,156.17000000000002
3393,PINO,1976,5.05,9.05,35.1
3394,CHAMBERLIN,1830,44.6,5.82,67.42
3395,MOFFITT,1634,30.47,50.35,109.82
3396,HAAG,2083,25.18,8.55,89.73
3397,SCHOTT,2056,21.58,18.38,112.96
3398,AGNEW,1921,25.82,49.31,110.13
3399,MALCOLM,1807,16.12,33.71,109.83000000000001
3400,HALLMAN,2164,12.7,13.49,66.19
3401,HECKMAN,1852,11.95,40.65,110.6
3402,KARR,1531,5.83,48.25,149.07999999999998
3403,SOARES,1604,31.39,7.33,63.72
3404,ALFONSO,2236,14.94,26.75,83.69
3405,TOM,1708,36.6,50.51,164.10999999999999
3406,WADSWORTH,2288,43.07,46.59,158.66
3407,SCHINDLER,2205,36.3,41.94,105.24
3408,GARIBAY,2271,27.81,47.35,131.16
3409,KUYKENDALL,1576,7.16,19.35,85.50999999999999
3410,PENNY,2225,25.26,13.58,103.84
3411,LITTLEFIELD,1424,14.64,47.05,152.69
3412,MCNABB,2081,41.15,26.8,144.95000000000002
3413,SAM,1732,38.34,6.35,112.69
3414,LEA,1883,32.43,24.57,134.0
3415,BERRIOS,1976,48.89,40.62,136.51
3416,MURRY,2292,18.29,41.2,125.49
3417,DEHART,1862,15.54,23.39,115.92999999999999
3418,REGALADO,2283,15.27,0.71,59.98
3419,MOHAMMED,2051,43.16,18.23,97.39
3420,COUNTS,2187,42.14,22.27,136.41
3421,SOLORIO,1826,23.84,18.79,104.63
3422,PRECIADO,1672,41.08,18.79,80.87
3423,ARMENDARIZ,1645,30.38,37.77,164.15
3424,MARTELL,1695,14.8,18.3,106.1
3425,BARKSDALE,1877,50.49,5.6,147.09
3426,FRICK,1775,39.98,39.89,174.87
3427,HALLER,1882,25.23,31.94,134.17000000000002
3428,BROYLES,1655,3.25,0.57,62.82
3429,DOLL,2104,11.75,36.54,62.29
3430,CABLE,1922,34.13,48.2,151.32999999999998
3431,DELVALLE,1740,34.91,49.48,95.38999999999999
3432,WEEMS,1558,41.26,32.53,156.79
3433,KELLEHER,2041,47.01,11.88,154.89
3434,GAGNE,2227,13.73,24.06,112.79
3435,ALBERS,1632,9.72,43.27,130.99
3436,KUNZ,2285,4.27,14.65,105.92
3437,HAWES,1548,5.13,16.59,30.72
3438,HOY,1630,19.41,30.05,72.46
3439,GUENTHER,1759,4.41,20.38,28.79
3440,JOHANSEN,1473,17.58,50.93,124.50999999999999
3441,CHAFFIN,1565,25.33,39.43,151.76
3442,WHITWORTH,1709,41.29,26.94,160.23
3443,WYNNE,1544,2.03,32.28,59.31
3444,MCMURRAY,2147,36.49,13.19,142.68
3445,LUCE,1843,8.16,41.92,148.07999999999998
3446,FIORE,1984,4.0,32.91,91.91
3447,STRAUB,1721,42.27,21.26,72.53
3448,MAJORS,2299,1.8199999999999998,2.42,34.24
3449,MCDUFFIE,1959,38.27,36.94,122.21000000000001
3450,BOHANNON,1442,45.69,34.05,113.74
3451,RAWLINGS,1856,14.07,39.43,66.5
3452,FREED,2032,13.63,18.34,92.97
3453,SUTTER,1711,26.61,42.13,81.74000000000001
3454,LINDSTROM,2299,25.85,31.88,150.73
3455,BUSS,1530,22.78,9.4,123.18
3456,LOERA,1846,34.9,23.02,130.92000000000002
3457,HOYLE,1434,41.08,34.4,79.47999999999999
3458,WITTE,2250,16.23,28.51,62.74000000000001
3459,TYREE,1465,17.82,22.2,126.02
3460,LUTTRELL,1723,14.8,7.83,54.629999999999995
3461,ANDRUS,1554,40.84,46.57,126.41
3462,STEED,2215,47.42,28.32,149.74
3463,THIEL,1591,2.57,16.06,56.629999999999995
3464,CRANFORD,1729,35.86,17.76,99.62
3465,FULMER,1484,31.46,25.72,137.18
3466,GABLE,1510,30.63,33.95,147.57999999999998
3467,PORRAS,2266,37.63,12.54,60.17
3468,WEIS,1460,23.65,34.85,125.5
3469,MAAS,2135,2.4,37.63,129.03
3470,PACKARD,1414,22.31,47.66,101.97
3471,NOYES,2259,37.92,14.86,75.78
3472,KWON,2281,26.57,38.67,121.24
3473,KNOLL,1572,25.96,28.17,88.13
3474,MARX,1863,48.88,37.8,101.68
3475,FEENEY,2255,16.39,10.75,69.14
3476,ISRAEL,1891,42.55,22.87,69.42
3477,BOHN,1980,19.07,2.75,42.82
3478,COCKRELL,1936,1.09,26.83,82.92
3479,GLICK,1779,11.49,49.38,146.87
3480,COSGROVE,1417,37.01,35.04,129.04999999999998
3481,KEEFER,1923,22.09,41.33,83.42
3482,MUNDY,1512,17.5,3.5,74.0
3483,BATCHELOR,2026,31.81,7.5600000000000005,63.370000000000005
3484,LOVELESS,1621,6.6899999999999995,5.54,62.23
3485,HOROWITZ,2193,28.53,7.3,90.83
3486,HASKELL,2291,37.18,33.61,80.78999999999999
3487,KUNKEL,2193,26.04,9.03,64.07
3488,COLSON,1703,42.37,4.6,81.97
3489,HEDGES,2021,5.46,36.1,65.56
3490,STAGGS,1643,38.39,25.03,114.42
3491,SWISHER,2107,34.42,13.9,57.32
3492,LOMELI,1714,24.45,19.35,85.80000000000001
3493,PADRON,2067,17.94,44.23,108.16999999999999
3494,COTA,1788,30.4,29.86,142.26
3495,HOMAN,2048,47.72,7.0,68.72
3496,MUSSER,2241,24.48,43.76,140.24
3497,CURTIN,1996,28.06,32.98,161.04
3498,SALERNO,2255,14.19,18.74,76.92999999999999
3499,SEGOVIA,1922,28.94,22.91,79.85
3500,KEETON,1551,3.16,19.63,22.79
3501,BRANDENBURG,2123,7.93,34.2,128.13
3502,STARLING,1827,28.67,28.9,134.57
3503,TSAI,1936,36.49,20.36,152.85000000000002
3504,MAHON,2093,7.62,29.54,69.16
3505,KLINGER,1747,31.29,1.7,41.99
3506,PAQUETTE,2276,48.18,49.75,153.93
3507,HADDAD,1414,35.91,45.73,117.63999999999999
3508,MCCUNE,2067,47.58,48.44,116.02
3509,MATHEW,1646,38.5,40.27,156.77
3510,HIGDON,2052,1.47,47.11,98.58
3511,SHULL,2121,39.73,10.8,54.53
3512,GUEST,1911,49.56,34.88,92.44
3513,SHAY,2138,36.51,5.1,77.60999999999999
3514,SWAFFORD,2036,26.39,13.5,77.89
3515,ANGULO,2099,4.68,18.08,75.75999999999999
3516,HACKNEY,1572,22.56,11.2,89.76
3517,EVERS,1537,41.17,6.72,117.89
3518,SIBLEY,1886,6.42,26.14,119.56
3519,WOODWORTH,2077,49.15,17.59,77.74
3520,OSTRANDER,1469,9.93,31.28,129.21
3521,MANGUM,1633,38.2,43.46,142.66
3522,SMYTH,2067,4.91,2.34,71.25
3523,QUARLES,1969,4.93,26.92,128.85000000000002
3524,MCCARTER,2111,30.76,49.97,148.73000000000002
3525,CLOSE,1425,20.75,41.7,65.45
3526,TRUITT,1852,25.79,47.26,98.05
3527,STPIERRE,1784,42.26,46.98,165.23999999999998
3528,MACKAY,1974,50.07,36.36,167.43
3529,BAYER,1871,31.47,14.58,82.05
3530,TIMM,1923,8.13,19.65,55.78
3531,THATCHER,1980,9.56,32.0,111.56
3532,BESS,1705,18.86,27.32,122.18
3533,TRINIDAD,1492,4.37,9.99,71.36
3534,JACOBY,2207,41.34,18.76,84.10000000000001
3535,PROFFITT,2229,37.36,23.95,132.31
3536,CONCEPCION,2215,33.86,8.19,86.05
3537,PARKINSON,1964,5.13,20.75,95.88
3538,CARREON,2028,0.66,12.71,83.37
3539,RAMON,1529,34.51,27.66,130.17
3540,MONROY,2093,43.61,4.47,101.08
3541,LEGER,1619,45.49,22.4,161.89000000000001
3542,GLYNN,1902,33.86,12.33,110.19
3543,JAUREGUI,2120,40.61,32.35,102.96000000000001
3544,NEIL,1442,43.13,21.94,149.07
3545,TAGGART,1969,46.1,44.22,113.32
3546,REDDICK,2005,10.79,33.86,97.65
3547,WIESE,1456,13.48,13.63,56.11000000000001
3548,DOVER,2031,15.31,30.87,84.18
3549,WICKS,1843,40.45,16.1,111.55000000000001
3550,HENNESSY,1760,28.44,27.82,145.26
3551,BITTNER,1618,42.37,33.9,146.27
3552,MCCLUNG,1849,7.15,5.49,27.64
3553,MCWHORTER,2132,47.37,18.02,138.39000000000001
3554,DERRICK,1423,10.78,23.82,45.6
3555,STROM,2236,27.05,44.83,97.88
3556,BECKHAM,2039,27.22,40.02,137.24
3557,KEE,1877,39.66,39.99,88.65
3558,COOMBS,2139,43.65,30.96,144.61
3559,HOLTZ,1766,11.34,33.75,54.09
3560,SCHROCK,1836,3.08,8.35,95.42999999999999
3561,MAKI,1571,8.86,25.59,84.45
3562,WILLSON,1485,45.07,3.55,82.61999999999999
3563,HULSEY,1444,37.12,3.61,129.73000000000002
3564,WHITSON,2170,30.12,36.89,117.01
3565,HAUGEN,1556,17.44,5.54,75.98
3566,LUMPKIN,1674,38.97,1.06,72.03
3567,SCHOLL,1929,16.34,9.65,62.99
3568,GALL,1660,22.66,33.99,110.65
3569,CARVALHO,1740,9.07,42.16,124.22999999999999
3570,KOVACH,1614,15.67,17.15,83.82
3571,VIEIRA,1981,0.13,21.44,107.57
3572,IRVINE,2123,0.55,40.78,133.32999999999998
3573,MILLAN,2276,12.21,20.27,62.480000000000004
3574,HELD,1851,33.76,31.86,145.62
3575,JOLLEY,2223,41.96,36.54,131.5
3576,JASPER,2009,24.16,45.44,108.6
3577,CADENA,1746,16.68,7.55,46.23
3578,RUNYON,2019,1.35,41.09,115.44
3579,LOMAX,1465,19.3,47.07,162.37
3580,FAHEY,2239,18.0,28.99,122.99
3581,HOPPE,2282,33.13,2.04,58.17
3582,BIVENS,1445,17.7,43.96,93.66
3583,RUGGIERO,2255,38.01,11.24,109.24999999999999
3584,HUSSEY,1719,44.76,28.11,166.87
3585,AINSWORTH,2103,1.9300000000000002,39.64,120.57000000000001
3586,HARDMAN,1841,3.39,11.1,94.49
3587,DUGGER,2143,26.57,40.89,141.45999999999998
3588,ULLOA,1525,8.12,42.72,83.84
3589,FITZSIMMONS,1500,48.1,18.66,135.76
3590,SCROGGINS,2184,27.67,8.97,133.64000000000001
3591,SOWELL,1412,24.78,22.27,132.05
3592,TOLER,2017,19.62,48.8,74.42
3593,BARBA,2216,37.99,38.92,102.91
3594,BIDDLE,1515,1.74,26.36,123.1
3595,RAFFERTY,1501,43.65,9.36,146.01
3596,TRAPP,1680,20.51,28.12,74.63000000000001
3597,BYLER,1785,42.86,35.5,132.36
3598,BRILL,1559,50.2,13.67,150.86999999999998
3599,DELAGARZA,1640,20.32,25.36,59.68
3600,THIGPEN,1725,25.1,43.14,118.24
3601,HILLER,1973,2.0,48.25,127.25
3602,MARTINS,1950,34.05,22.45,133.5
3603,FINDLEY,1711,27.74,48.95,88.69
3604,HOLLINS,2109,13.27,14.4,40.67
3605,JANKOWSKI,2025,28.09,2.96,43.050000000000004
3606,STULL,1713,24.96,2.67,37.63
3607,POLLACK,2178,36.27,35.26,118.53
3608,POIRIER,2287,38.94,7.05,111.99
3609,BRATTON,1627,13.19,2.59,19.779999999999998
3610,RENO,1737,1.26,38.8,91.06
3611,JEFFERY,1541,48.38,5.78,145.16
3612,MENENDEZ,2150,37.03,43.29,98.32
3613,MCNUTT,1836,0.28,31.97,128.25
3614,KOHL,1697,7.38,25.29,116.66999999999999
3615,FORSTER,1756,35.01,23.53,100.53999999999999
3616,CLOUGH,2117,31.09,15.5,68.59
3617,DELOACH,2092,25.36,13.53,72.89
3618,BADER,1789,28.0,2.64,47.64
3619,HANES,1476,21.18,31.85,131.03
3620,STURM,1437,28.35,40.76,119.10999999999999
3621,TAFOYA,2071,8.33,9.42,100.75
3622,BEALL,2032,20.65,2.05,28.7
3623,COBLE,2119,25.2,33.19,131.39
3624,DEMERS,1551,18.42,10.84,31.26
3625,KOHN,2267,40.53,12.63,119.16
3626,SANTAMARIA,1544,30.5,5.31,71.81
3627,VAUGHT,1435,12.1,0.35,84.44999999999999
3628,CORREIA,2197,1.76,18.55,98.31
3629,MCGREW,2026,9.42,21.96,99.38
3630,ROBY,2011,19.56,48.36,109.92
3631,SARMIENTO,2198,24.05,20.04,97.09
3632,REINHART,1458,14.02,9.53,47.55
3633,ROSENBAUM,2294,49.78,36.9,100.68
3634,BERNIER,1466,7.74,47.98,63.72
3635,SCHILLER,2077,43.52,40.28,116.80000000000001
3636,FURMAN,1607,34.28,7.05,134.33
3637,GRABOWSKI,1726,17.96,44.41,127.37
3638,PERRYMAN,1955,34.8,47.5,98.3
3639,KIDWELL,2044,42.62,2.43,120.05000000000001
3640,SABO,2022,21.52,23.96,126.47999999999999
3641,SAXTON,2164,45.01,16.08,149.08999999999997
3642,NOLAND,1896,17.58,18.69,122.27
3643,SEATON,1801,49.8,2.9699999999999998,141.77
3644,PACKER,1678,35.85,29.61,83.46000000000001
3645,SEAL,2007,33.08,34.95,106.03
3646,RUBY,1945,23.75,7.59,105.34
3647,SMOOT,1495,6.86,17.28,95.14
3648,LAVOIE,1839,12.76,21.07,60.83
3649,PUTMAN,1514,18.91,28.35,67.25999999999999
3650,FAIRBANKS,1834,25.61,47.58,141.19
3651,NEILL,2169,40.26,48.54,127.79999999999998
3652,FLORENCE,1572,42.89,26.32,139.21
3653,BEATTIE,1539,21.02,13.09,116.11
3654,TARVER,1788,4.87,30.17,134.04000000000002
3655,STEPHEN,2091,30.34,2.11,114.45
3656,BOLEN,2123,9.27,48.04,148.31
3657,MCCOMBS,2145,36.27,31.3,112.57000000000001
3658,BARNHILL,1602,45.03,45.58,133.61
3659,FREEDMAN,1858,50.87,4.22,60.089999999999996
3660,GADDIS,2298,31.21,9.31,110.52000000000001
3661,GOAD,1641,5.84,14.53,53.370000000000005
3662,WORDEN,1721,17.48,24.02,68.5
3663,CANADA,1808,21.91,27.05,77.96
3664,CALVIN,2068,37.49,30.56,132.05
3665,VICKERY,1781,14.38,7.0,91.38
3666,MCCLINTOCK,2180,4.26,41.11,138.37
3667,SLOCUM,2167,46.07,46.21,169.28
3668,CLAUSEN,1556,28.82,39.78,165.6
3669,MCCUTCHEON,1425,12.02,41.07,68.09
3670,RIPLEY,1408,49.92,5.54,104.46000000000001
3671,RAZO,2240,13.49,22.15,87.63999999999999
3672,SOUTHARD,1485,28.29,17.84,48.129999999999995
3673,BOURNE,2231,38.51,44.51,92.02
3674,AIELLO,1408,0.63,31.43,69.06
3675,KNUDSEN,1624,38.07,33.63,156.7
3676,ANGELES,1497,22.46,42.22,145.68
3677,KEENEY,1873,12.57,31.73,52.3
3678,STACEY,1838,7.59,25.63,127.22
3679,NEELEY,2139,16.02,34.17,98.19
3680,HOLLY,2019,10.17,40.56,123.73
3681,GALLANT,2127,16.62,43.18,126.80000000000001
3682,EADS,2008,7.8100000000000005,7.62,35.43
3683,LAFLEUR,1898,43.97,19.01,63.980000000000004
3684,FREDRICKSON,1855,4.58,9.39,80.97
3685,POPP,2249,31.22,34.01,145.23
3686,BOBO,2173,9.64,32.34,70.98
3687,PARDO,1448,40.44,15.37,84.81
3688,ARTIS,2054,30.63,39.71,165.34
3689,LAWLESS,1840,2.39,12.96,68.35
3690,SHEN,1562,29.43,35.66,137.09
3691,HEADLEY,2251,49.26,38.84,91.1
3692,PEDRAZA,2061,14.24,2.22,45.46
3693,PICKARD,1666,34.23,7.68,111.91
3694,SALVADOR,1427,4.89,24.43,59.32
3695,HOFMANN,2112,48.29,31.59,79.88
3696,DAVEY,1636,39.91,28.01,97.92
3697,SZYMANSKI,2129,23.04,20.12,50.16
3698,DALLAS,1492,28.98,29.32,60.3
3699,ERB,2230,19.8,19.67,82.47
3700,PEREA,1849,37.84,40.91,144.75
3701,ALCANTAR,2128,16.35,45.94,103.28999999999999
3702,ASHFORD,2010,43.62,21.09,77.71
3703,CRUTCHFIELD,1452,38.27,23.51,158.78
3704,HARRY,1903,29.33,12.2,60.53
3705,GOEBEL,1480,46.99,3.49,56.480000000000004
3706,RIDGEWAY,1984,21.36,33.3,128.66
3707,MCVEY,1880,20.38,20.59,92.97
3708,CORDELL,1902,18.86,7.41,68.27
3709,FLOREZ,1728,41.99,14.31,145.3
3710,KOVACS,2156,24.62,30.76,130.38
3711,CALKINS,1522,40.61,18.08,98.69
3712,REDDEN,2060,3.64,46.12,98.75999999999999
3713,RICKER,2219,36.66,33.28,133.94
3714,FARRINGTON,1498,28.37,49.45,116.82000000000001
3715,SALCIDO,2170,5.64,48.05,81.69
3716,REIMER,1674,46.44,9.79,120.22999999999999
3717,MULLIS,2084,3.16,4.17,53.33
3718,MAYHEW,2191,12.23,17.95,119.18
3719,REGISTER,1600,18.76,4.08,118.84
3720,KAYE,2047,44.34,42.46,176.8
3721,BLOCKER,1487,10.56,13.68,107.24000000000001
3722,BUFORD,2253,44.63,16.56,129.19
3723,MUNGUIA,2192,50.98,40.65,103.63
3724,CADY,2140,50.32,14.06,84.38
3725,BURLEY,1953,28.21,2.87,127.08000000000001
3726,SANDER,1956,10.92,41.82,129.74
3727,ROBINETTE,1410,20.55,43.17,134.72
3728,STUBBLEFIELD,1988,18.67,33.98,113.65
3729,SHUMAN,1676,36.96,21.98,71.94
3730,LOY,1580,32.71,25.03,156.74
3731,SANTILLAN,1729,50.6,47.4,180.0
3732,DEUTSCH,1928,35.25,47.71,128.96
3733,SALES,1652,18.72,31.75,145.47
3734,LANGDON,1611,8.63,16.93,91.56
3735,MAZUR,2281,23.28,47.09,117.37
3736,CLAPP,2039,34.98,7.11,71.09
3737,TEAL,2119,18.14,37.39,73.53
3738,BUFFINGTON,1690,50.34,45.01,160.35
3739,ELLIOT,2136,12.08,5.89,36.97
3740,HALSTEAD,2148,19.87,9.99,109.86
3741,STURGEON,2288,43.65,5.99,104.64
3742,COLLEY,1846,2.06,1.7,54.760000000000005
3743,KOEHN,1851,26.73,30.15,64.88
3744,BERGSTROM,2005,13.28,13.96,121.24000000000001
3745,DUNNE,1586,43.58,43.67,136.25
3746,POND,2136,42.94,8.44,106.38
3747,GANTT,1828,9.39,46.08,93.47
3748,COUSINS,1772,44.62,13.06,146.68
3749,VIERA,1502,38.69,31.23,127.92
3750,WILKS,2103,44.38,43.26,110.63999999999999
3751,HAASE,2041,1.8199999999999998,46.36,145.18
3752,SWEAT,1637,25.92,34.28,111.2
3753,SIMONSON,2044,16.36,45.13,68.49000000000001
3754,BREEDLOVE,2178,12.56,15.65,92.21000000000001
3755,MUNN,1458,15.53,19.82,65.35
3756,PITT,2231,23.58,4.03,49.61
3757,FAIRCLOTH,1796,18.31,14.53,76.84
3758,PETER,1615,9.83,14.21,114.03999999999999
3759,WHEATON,1415,11.04,41.5,81.53999999999999
3760,HOWLAND,1782,12.95,44.18,119.13
3761,MERRIMAN,2194,23.44,8.15,131.59
3762,BURNEY,2203,46.79,14.81,98.6
3763,FUSCO,2300,0.0,19.85,92.85
3764,BEDFORD,1998,30.45,25.83,137.28
3765,BALTAZAR,2090,50.39,34.72,110.11
3766,PERSAUD,1707,14.8,18.84,133.64
